Run Fitness1 Solution1 Elite1 Fitness2 Solution2 Elite2
1 1848289.20 3041021 T 3572753.78 2041041 F
1 1848289.20 3041021 T 1844543.20 3051031 T
1 1848289.20 3041021 T 1839424.80 3041041 T
1 1848289.20 3041021 T 3057417.75 2041031 T
1 1848289.20 3041021 T 1849072.00 1031021 F
1 1848289.20 3041021 T 3572753.78 2041041 F
1 1848289.20 3041021 T 1847364.00 3051021 T
1 1848289.20 3041021 T 1848289.20 3041021 T
1 1848289.20 3041021 T 1848289.20 3041021 T
1 1848289.20 3041021 T 1850836.80 2031021 F
1 1848289.20 3041021 T 3057417.75 2041031 T
1 1848289.20 3041021 T 1627422.00 1031011 F
1 1848289.20 3041021 T 2774980.89 2041021 F
1 1848289.20 3041021 T 1848289.20 3041021 T
1 1848289.20 3041021 T 1844543.20 3051031 T
1 1848289.20 3041021 T 1851164.80 0041021 F
1 1848289.20 3041021 T 1848289.20 3041021 T
1 1848289.20 3041021 T 2774980.89 2041021 F
1 1848289.20 3041021 T 1859041.20 1051011 F
1 1848289.20 3041021 T 1857742.00 1041021 F
1 1848289.20 3041021 T 3057417.75 2041031 T
1 1848289.20 3041021 T 1853288.00 0041031 F
1 1848289.20 3041021 T 1850836.80 2031021 F
1 1848289.20 3041021 T 1845842.80 3031021 T
1 1848289.20 3041021 T 1620527.33 3031011 T
1 1848289.20 3041021 T 1624632.00 0031011 F
1 1848289.20 3041021 T 1848289.20 3041021 T
1 1848289.20 3041021 T 1621366.33 3041011 T
1 1848289.20 3041021 T 1844164.00 3021021 T
1 1848289.20 3041021 T 2218677.00 2041001 T
1 1848289.20 3041021 T 1853852.40 0041041 F
1 1848289.20 3041021 T 1853288.00 0041031 F
1 1848289.20 3041021 T 1624632.00 0031011 F
1 1848289.20 3041021 T 2388950.73 2051021 T
1 1848289.20 3041021 T 1627422.00 1031011 F
1 1848289.20 3041021 T 1847364.00 3051021 T
1 1848289.20 3041021 T 2765619.56 3051011 T
1 1848289.20 3041021 T 1847364.00 3051021 T
1 1848289.20 3041021 T 1853288.00 0041031 F
1 1848289.20 3041021 T 1845399.20 3031031 T
1 1848289.20 3041021 T 1845207.60 3041031 T
1 1848289.20 3041021 T 1848289.20 3041021 T
1 1848289.20 3041021 T 1621366.33 3041011 T
1 1848289.20 3041021 T 2765619.56 3051011 T
1 1848289.20 3041021 T 1848289.20 3041021 T
1 1848289.20 3041021 T 1858516.00 1051021 F
1 1848289.20 3041021 T 1627422.00 1031011 F
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1627422.00 1031011 F
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1626421.00 2031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1626421.00 2031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1627422.00 1031011 F
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1626421.00 2031011 T
1 1620527.33 3031011 T 1626421.00 2031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1626421.00 2031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1624632.00 0031011 F
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1627422.00 1031011 F
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1624632.00 0031011 F
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1624632.00 0031011 F
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1624792.00 3021011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1624632.00 0031011 F
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1626421.00 2031011 T
1 1620527.33 3031011 T 1624632.00 0031011 F
1 1620527.33 3031011 T 1620527.33 3031011 T
